country_label,primary_language,category,name_local,name_english,official_website,confidence,statutory_role,notes,tool_name,tool_category,use_case,evidence_strength,source_type,source_title,source_date,source_link,exact_snippet_or_quote,why_it_supports_the_claim,notes
South Korea,Korean,TSO,한국전력공사,Korea Electric Power Corporation (KEPCO),https://home.kepco.co.kr/,HIGH,National transmission and distribution utility; owns and operates transmission network,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,ElectricityRegulator,산업통상자원부,"Ministry of Trade, Industry and Energy (MOTIE)",https://www.motie.go.kr/,HIGH,National energy policy ministry; oversees electricity sector regulation and market rules,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,EnergyMinistry,산업통상자원부,"Ministry of Trade, Industry and Energy (MOTIE)",https://www.motie.go.kr/,HIGH,National energy policy and planning ministry,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,MarketOperator,전력거래소,Korea Power Exchange (KPX),https://www.kpx.or.kr/,HIGH,Market operator and system operator for Korea wholesale electricity market,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,SystemPlanningBody,전력거래소,Korea Power Exchange (KPX),https://www.kpx.or.kr/,MED,National power system planning and market operation functions (planning support),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,RenewablesAgency,한국에너지공단,Korea Energy Agency (KEA),https://www.energy.or.kr/,MED,National energy efficiency and renewables program implementation agency,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,NuclearAgency,원자력안전위원회,Nuclear Safety and Security Commission (NSSC),https://www.nssc.go.kr/,HIGH,National nuclear safety regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,TSOAssociation,한국전력공사,Korea Electric Power Corporation (KEPCO),https://home.kepco.co.kr/,MED,Dominant national grid company; de facto coordination role,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,EnergyIndustryAssociation,한국전기산업진흥회,Korea Electrical Manufacturers Association (KOEMA),https://www.koema.or.kr/,MED,National electrical industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,RenewableIndustryAssociation,한국태양광산업협회,Korea Photovoltaic Industry Association (KPIA),https://www.kpia.or.kr/,MED,National solar PV industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,AdvisoryCouncil,국가에너지위원회,National Energy Committee,,LOW,National advisory body on energy policy,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Korea,Korean,EnergyResearchInstitute,한국에너지기술연구원,Korea Institute of Energy Research (KIER),https://www.kier.re.kr/,MED,National energy research institute supporting policy and technology development,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,TSO,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,HIGH,National transmission system operator,,PSS/E,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,model ... must be delivered in formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model delivery formats compatible with PSS/E, implying these tools are used in its studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,TSO,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,HIGH,National transmission system operator,,DIgSILENT PowerFactory,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model formats compatible with PowerFactory, implying it is used in studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,ElectricityRegulator,Urząd Regulacji Energetyki,Energy Regulatory Office (URE),https://www.ure.gov.pl/,HIGH,National electricity and energy regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,EnergyMinistry,Ministerstwo Klimatu i Środowiska,Ministry of Climate and Environment,https://www.gov.pl/web/klimat,HIGH,National energy and climate policy ministry,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,MarketOperator,Towarowa Giełda Energii S.A.,Polish Power Exchange (TGE),https://tge.pl/,HIGH,National electricity market exchange operator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,ISO_RTO,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,MED,System operator function within PSE,,PSS/E,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,model ... must be delivered in formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model delivery formats compatible with PSS/E, implying these tools are used in its studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,ISO_RTO,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,MED,System operator function within PSE,,DIgSILENT PowerFactory,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model formats compatible with PowerFactory, implying it is used in studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,SystemPlanningBody,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,MED,National transmission development planning body (via TSO),,PSS/E,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,model ... must be delivered in formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model delivery formats compatible with PSS/E, implying these tools are used in its studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,SystemPlanningBody,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,MED,National transmission development planning body (via TSO),,DIgSILENT PowerFactory,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model formats compatible with PowerFactory, implying it is used in studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,RenewablesAgency,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,National Fund for Environmental Protection and Water Management (NFOŚiGW),https://www.nfosigw.gov.pl/,MED,National renewables/energy efficiency funding agency,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,NuclearAgency,Państwowa Agencja Atomistyki,National Atomic Energy Agency (PAA),https://www.gov.pl/web/paa,HIGH,National nuclear regulatory authority,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,TSOAssociation,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,MED,Dominant national TSO; de facto national TSO coordination role,,PSS/E,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,model ... must be delivered in formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model delivery formats compatible with PSS/E, implying these tools are used in its studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,TSOAssociation,Polskie Sieci Elektroenergetyczne S.A.,Polish Power Grid Company (PSE),https://www.pse.pl/,MED,Dominant national TSO; de facto national TSO coordination role,,DIgSILENT PowerFactory,other,grid-connection study model formats for PSE analyses,MED,official_methodology,Wytyczne techniczne dla statycznego kompensatora (STATCOM),2025-07-18,https://www.pse.pl/documents/20182/6c428c11-9bc6-45bf-9643-99d888a5f85b,formats compatible ... e.g.: PSS/E oraz PowerFactory,"PSE technical guideline specifies model formats compatible with PowerFactory, implying it is used in studies.",planning relevance inferred via grid-connection study requirements
Poland,Polish,EnergyIndustryAssociation,Polskie Towarzystwo Przesyłu i Rozdziału Energii Elektrycznej,Polish Society for Transmission and Distribution of Electricity (PTPiREE),https://ptpiree.pl/,MED,National power distribution/transmission industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,RenewableIndustryAssociation,Polskie Stowarzyszenie Energetyki Wiatrowej,Polish Wind Energy Association (PWEA),https://www.psew.pl/,MED,National wind industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,AdvisoryCouncil,Rada ds. Transformacji Energetycznej,Energy Transformation Council,,LOW,National advisory council on energy transition,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Poland,Polish,EnergyResearchInstitute,Instytut Energetyki,Institute of Power Engineering (IEN),https://www.ien.com.pl/,MED,National energy research institute supporting power sector planning,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,TSO,National Transmission & Despatch Company Limited,National Transmission and Despatch Company (NTDC),https://ntdc.gov.pk/,HIGH,National transmission system operator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,ElectricityRegulator,National Electric Power Regulatory Authority,National Electric Power Regulatory Authority (NEPRA),https://nepra.org.pk/,HIGH,National electricity regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,EnergyMinistry,Ministry of Energy (Power Division),Ministry of Energy (Power Division),https://www.moe.gov.pk/,HIGH,National energy ministry for power sector,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,MarketOperator,Central Power Purchasing Agency (Guarantee) Limited,Central Power Purchasing Agency (Guarantee) Limited (CPPA-G),https://cppag.gov.pk/,HIGH,Single buyer/market settlement operator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,SystemPlanningBody,National Transmission & Despatch Company Limited,National Transmission and Despatch Company (NTDC),https://ntdc.gov.pk/,MED,Transmission system planning and expansion planning body,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,RenewablesAgency,Alternative Energy Development Board,Alternative Energy Development Board (AEDB),https://aep.gov.pk/,MED,National renewables promotion agency (now merged into power division functions),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,NuclearAgency,Pakistan Nuclear Regulatory Authority,Pakistan Nuclear Regulatory Authority (PNRA),https://www.pnra.org/,HIGH,National nuclear regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,TSOAssociation,,,,LOW,No formal national TSO association; NTDC/CPPA-G coordination,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,EnergyIndustryAssociation,Pakistan Electric Power Company,Pakistan Electric Power Company (PEPCO),https://pepco.gov.pk/,MED,Coordination body for distribution companies (DISCOs),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,RenewableIndustryAssociation,Pakistan Renewable Energy Coalition,Pakistan Renewable Energy Coalition (PREC),https://prec.org.pk/,MED,Renewable energy industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,AdvisoryCouncil,National Electric Power Regulatory Authority,National Electric Power Regulatory Authority (NEPRA),https://nepra.org.pk/,LOW,Advisory/consultation role via NEPRA consultative forums,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Pakistan,English,EnergyResearchInstitute,National University of Sciences and Technology,National University of Sciences and Technology (NUST),https://nust.edu.pk/,MED,National research institute/university supporting energy sector research,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,TSO,National Grid Corporation of the Philippines,National Grid Corporation of the Philippines (NGCP),https://www.ngcp.ph/,HIGH,National transmission system operator (private concessionaire),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,ElectricityRegulator,Energy Regulatory Commission,Energy Regulatory Commission (ERC),https://www.erc.gov.ph/,HIGH,National electricity regulator,,PLEXOS,production_cost_uc,electricity system modelling (planning/dispatch studies),MED,official_report,ETP Philippines Activity Brief: Electricity system modelling and data platform development,,https://www.energytransitionpartnership.org/wp-content/uploads/2024/05/ETP-Philippines-Activity-Brief-Electricity-system-modelling-and-data-platform-development.pdf,have subscriptions to PLEXOS and PSSE,The activity brief states the institution has a subscription to PLEXOS.,
Philippines,English,ElectricityRegulator,Energy Regulatory Commission,Energy Regulatory Commission (ERC),https://www.erc.gov.ph/,HIGH,National electricity regulator,,PSS/E,other,transmission network modelling inputs for planning,MED,official_report,ETP Philippines Activity Brief: Electricity system modelling and data platform development,,https://www.energytransitionpartnership.org/wp-content/uploads/2024/05/ETP-Philippines-Activity-Brief-Electricity-system-modelling-and-data-platform-development.pdf,have subscriptions to PLEXOS and PSSE,The activity brief states the institution has a PSSE (PSS/E) subscription supporting modelling.,
Philippines,English,EnergyMinistry,Department of Energy,Department of Energy (DOE),https://www.doe.gov.ph/,HIGH,National energy ministry,,PLEXOS,production_cost_uc,electricity system modelling (planning/dispatch studies),MED,official_report,ETP Philippines Activity Brief: Electricity system modelling and data platform development,,https://www.energytransitionpartnership.org/wp-content/uploads/2024/05/ETP-Philippines-Activity-Brief-Electricity-system-modelling-and-data-platform-development.pdf,have subscriptions to PLEXOS and PSSE,The activity brief states the institution has a subscription to PLEXOS.,
Philippines,English,EnergyMinistry,Department of Energy,Department of Energy (DOE),https://www.doe.gov.ph/,HIGH,National energy ministry,,PSS/E,other,transmission network modelling inputs for planning,MED,official_report,ETP Philippines Activity Brief: Electricity system modelling and data platform development,,https://www.energytransitionpartnership.org/wp-content/uploads/2024/05/ETP-Philippines-Activity-Brief-Electricity-system-modelling-and-data-platform-development.pdf,have subscriptions to PLEXOS and PSSE,The activity brief states the institution has a PSSE (PSS/E) subscription supporting modelling.,
Philippines,English,MarketOperator,Independent Electricity Market Operator of the Philippines,Independent Electricity Market Operator of the Philippines (IEMOP),https://www.iemop.ph/,HIGH,Wholesale Electricity Spot Market (WESM) operator and market settlement,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,SystemPlanningBody,Department of Energy,Department of Energy (DOE),https://www.doe.gov.ph/,HIGH,National power development planning authority (PDP),,PLEXOS,production_cost_uc,electricity system modelling (planning/dispatch studies),MED,official_report,ETP Philippines Activity Brief: Electricity system modelling and data platform development,,https://www.energytransitionpartnership.org/wp-content/uploads/2024/05/ETP-Philippines-Activity-Brief-Electricity-system-modelling-and-data-platform-development.pdf,have subscriptions to PLEXOS and PSSE,The activity brief states the institution has a subscription to PLEXOS.,
Philippines,English,SystemPlanningBody,Department of Energy,Department of Energy (DOE),https://www.doe.gov.ph/,HIGH,National power development planning authority (PDP),,PSS/E,other,transmission network modelling inputs for planning,MED,official_report,ETP Philippines Activity Brief: Electricity system modelling and data platform development,,https://www.energytransitionpartnership.org/wp-content/uploads/2024/05/ETP-Philippines-Activity-Brief-Electricity-system-modelling-and-data-platform-development.pdf,have subscriptions to PLEXOS and PSSE,The activity brief states the institution has a PSSE (PSS/E) subscription supporting modelling.,
Philippines,English,RenewablesAgency,National Renewable Energy Board,National Renewable Energy Board (NREB),https://www.doe.gov.ph/renewable-energy-management-bureau/renewable-energy-board,MED,National renewables advisory and program coordination body,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,NuclearAgency,Philippine Nuclear Research Institute,Philippine Nuclear Research Institute (PNRI),https://pnri.dost.gov.ph/,HIGH,National nuclear research and regulatory support body,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,TSOAssociation,,,,LOW,No formal TSO association; NGCP as sole TSO,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,EnergyIndustryAssociation,Philippine Electricity Market Corporation,Philippine Electricity Market Corporation (PEMC),https://www.pemc.org.ph/,MED,Market governance/corporate entity for WESM institutional framework (legacy/related to IEMOP),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,RenewableIndustryAssociation,Philippine Solar and Storage Energy Alliance,Philippine Solar and Storage Energy Alliance (PSSEA),https://pssea.org/,MED,National solar/storage industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,AdvisoryCouncil,Energy Policy and Planning Bureau,Energy Policy and Planning Bureau (DOE),https://www.doe.gov.ph/,MED,Energy policy advisory/planning unit within DOE,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Philippines,English,EnergyResearchInstitute,Department of Science and Technology,Department of Science and Technology (DOST),https://www.dost.gov.ph/,MED,National science and technology body supporting energy R&D,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,TSO,一般送配電事業者連合会,Federation of Electric Power Companies of Japan (FEPC),https://www.fepc.or.jp/,MED,"Coordination body among utilities; not the TSO, but sector coordination",,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,ElectricityRegulator,経済産業省 資源エネルギー庁,"Agency for Natural Resources and Energy (ANRE), METI",https://www.enecho.meti.go.jp/,HIGH,National energy regulator/policy agency within METI,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,EnergyMinistry,経済産業省,"Ministry of Economy, Trade and Industry (METI)",https://www.meti.go.jp/,HIGH,National energy ministry (via METI),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,MarketOperator,日本卸電力取引所,Japan Electric Power Exchange (JEPX),https://www.jepx.jp/,HIGH,Wholesale electricity market exchange operator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,ISO_RTO,電力広域的運営推進機関,Organization for Cross-regional Coordination of Transmission Operators (OCCTO),https://www.occto.or.jp/,HIGH,National coordination and system planning body,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,SystemPlanningBody,電力広域的運営推進機関,Organization for Cross-regional Coordination of Transmission Operators (OCCTO),https://www.occto.or.jp/,HIGH,National system planning and coordination body,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,RenewablesAgency,独立行政法人エネルギー・金属鉱物資源機構,Japan Organization for Metals and Energy Security (JOGMEC),https://www.jogmec.go.jp/,MED,National agency supporting energy resources and some renewables programs,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,NuclearAgency,原子力規制委員会,Nuclear Regulation Authority (NRA),https://www.nra.go.jp/,HIGH,National nuclear regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,TSOAssociation,送配電網協議会,Japan Transmission and Distribution Grid Council (JTDC),https://www.occto.or.jp/tdgc/,MED,National T&D operator coordination council,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,EnergyIndustryAssociation,電気事業連合会,Federation of Electric Power Companies of Japan (FEPC),https://www.fepc.or.jp/,MED,National electricity industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,RenewableIndustryAssociation,一般社団法人再生可能エネルギー長期安定電源推進協会,Renewable Energy Institute of Japan (REI),https://www.renewable-ei.org/,LOW,Renewable energy advocacy/research org (not strictly an industry association),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,AdvisoryCouncil,総合資源エネルギー調査会,Advisory Committee for Natural Resources and Energy,https://www.enecho.meti.go.jp/committee/council/,MED,National advisory council for energy policy,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Japan,Japanese,EnergyResearchInstitute,国立研究開発法人 産業技術総合研究所,National Institute of Advanced Industrial Science and Technology (AIST),https://www.aist.go.jp/,MED,National research institute supporting energy R&D,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,TSO,PT PLN (Persero),Perusahaan Listrik Negara (PLN),https://web.pln.co.id/,HIGH,National integrated utility and transmission operator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,ElectricityRegulator,Direktorat Jenderal Ketenagalistrikan,"Directorate General of Electricity (DJK), MEMR",https://gatrik.esdm.go.id/,HIGH,National electricity regulator (technical regulation under MEMR),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,EnergyMinistry,Kementerian Energi dan Sumber Daya Mineral,Ministry of Energy and Mineral Resources (MEMR),https://www.esdm.go.id/,HIGH,National energy policy and planning ministry,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,MarketOperator,PT PLN (Persero),Perusahaan Listrik Negara (PLN),https://web.pln.co.id/,MED,Dominant market operator via single buyer and dispatch operations,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,SystemPlanningBody,Direktorat Jenderal Ketenagalistrikan,"Directorate General of Electricity (DJK), MEMR",https://gatrik.esdm.go.id/,MED,National electricity planning and RUPTL oversight,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,RenewablesAgency,"Direktorat Jenderal Energi Baru, Terbarukan dan Konservasi Energi","Directorate General of New and Renewable Energy and Energy Conservation (EBTKE), MEMR",https://ebtke.esdm.go.id/,MED,National renewables agency within MEMR,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,NuclearAgency,Badan Pengawas Tenaga Nuklir,Nuclear Energy Regulatory Agency (BAPETEN),https://www.bapeten.go.id/,HIGH,National nuclear regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,TSOAssociation,Masyarakat Ketenagalistrikan Indonesia,Indonesian Electricity Society (MKI),https://www.mki.or.id/,MED,National electricity stakeholder society/association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,EnergyIndustryAssociation,Masyarakat Ketenagalistrikan Indonesia,Indonesian Electricity Society (MKI),https://www.mki.or.id/,MED,National electricity industry association/society,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,RenewableIndustryAssociation,Asosiasi Energi Terbarukan Indonesia,Indonesian Renewable Energy Society (METI / IRES),https://www.ires.or.id/,MED,Renewable energy industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,AdvisoryCouncil,Dewan Energi Nasional,National Energy Council (DEN),https://den.go.id/,MED,National energy policy advisory and coordination council,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
Indonesia,Indonesian,EnergyResearchInstitute,Badan Riset dan Inovasi Nasional,National Research and Innovation Agency (BRIN),https://www.brin.go.id/,MED,National research institute supporting energy R&D,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,TSO,National Transmission Company South Africa,National Transmission Company South Africa (NTCSA),https://www.ntcsa.co.za/,HIGH,National transmission system operator (unbundled transmission entity),,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,ElectricityRegulator,National Energy Regulator of South Africa,NERSA,https://www.nersa.org.za/,HIGH,National electricity and energy regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,EnergyMinistry,Department of Electricity and Energy,Department of Electricity and Energy (DEE),https://www.gov.za/,HIGH,National energy ministry responsible for electricity policy (formerly DMRE energy),,PLEXOS,planning_expansion,IRP modelling (hourly UC/ED),HIGH,official_report,Integrated Resource Plan (IRP) 2025 (User-Friendly),2025-10-02,https://www.dmre.gov.za/Portals/0/Energy%20Resources/IRP/IRP%202025/User-Friendly-IRP-2025.pdf,conducted using ... Plexos® simulation tool on an hourly unit commitment and economic dispatch,IRP document explicitly states the modelling used PLEXOS for hourly UC/ED.,
South Africa,English,SystemPlanningBody,Department of Electricity and Energy,Department of Electricity and Energy (DEE),https://www.gov.za/,HIGH,National integrated resource planning authority (IRP),,PLEXOS,planning_expansion,IRP modelling (hourly UC/ED),HIGH,official_report,Integrated Resource Plan (IRP) 2025 (User-Friendly),2025-10-02,https://www.dmre.gov.za/Portals/0/Energy%20Resources/IRP/IRP%202025/User-Friendly-IRP-2025.pdf,conducted using ... Plexos® simulation tool on an hourly unit commitment and economic dispatch,IRP document explicitly states the modelling used PLEXOS for hourly UC/ED.,
South Africa,English,RenewablesAgency,South African National Energy Development Institute,SANEDI,https://www.sanedi.org.za/,MED,National agency supporting renewables/energy innovation and programmes,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,NuclearAgency,National Nuclear Regulator,NNR,https://www.nnr.co.za/,HIGH,National nuclear regulator,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,TSOAssociation,,,,LOW,No formal TSO association; NTCSA as sole TSO,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,EnergyIndustryAssociation,,,,LOW,No single national electricity industry association; multiple sector bodies,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
South Africa,English,RenewableIndustryAssociation,South African Photovoltaic Industry Association,SAPVIA,https://www.sapvia.co.za/,MED,National solar PV industry association,,UNKNOWN,other,,LOW,other,,,,,,No retrievable tool evidence collected in this rerun for this institution.
